0.000184301,Kandy Proper,10/10/2019,11/10/2019
,Kandy Proper,11/10/2019,12/10/2019
-8.12E-06,Kandy Proper,12/10/2019,13/10/2019
0.00016835,Kandy Proper,13/10/2019,14/10/2019
6.31E-05,Kandy Proper,14/10/2019,15/10/2019
7.17E-05,Kandy Proper,15/10/2019,16/10/2019
,Kandy Proper,16/10/2019,17/10/2019
,Kandy Proper,17/10/2019,18/10/2019
-5.45E-05,Kandy Proper,18/10/2019,19/10/2019
6.53E-06,Kandy Proper,19/10/2019,20/10/2019
,Kandy Proper,20/10/2019,21/10/2019
,Kandy Proper,21/10/2019,22/10/2019
,Kandy Proper,22/10/2019,23/10/2019
,Kandy Proper,23/10/2019,24/10/2019
,Kandy Proper,24/10/2019,25/10/2019
0.000128188,Kandy Proper,25/10/2019,26/10/2019
,Kandy Proper,26/10/2019,27/10/2019
,Kandy Proper,27/10/2019,28/10/2019
,Kandy Proper,28/10/2019,29/10/2019
0.000145188,Kandy Proper,29/10/2019,30/10/2019
,Kandy Proper,30/10/2019,31/10/2019
0.000158368,Kandy Proper,31/10/2019,01/11/2019
8.04E-06,Kandy Proper,01/11/2019,02/11/2019
0.00012067,Kandy Proper,02/11/2019,03/11/2019
,Kandy Proper,03/11/2019,04/11/2019
-1.15E-05,Kandy Proper,04/11/2019,05/11/2019
0.000106035,Kandy Proper,05/11/2019,06/11/2019
0.00019426,Kandy Proper,06/11/2019,07/11/2019
0.000121822,Kandy Proper,07/11/2019,08/11/2019
0.000108085,Kandy Proper,08/11/2019,09/11/2019
,Kandy Proper,09/11/2019,10/11/2019
,Kandy Proper,10/11/2019,11/11/2019
,Kandy Proper,11/11/2019,12/11/2019
0.000100782,Kandy Proper,12/11/2019,13/11/2019
0.000151877,Kandy Proper,13/11/2019,14/11/2019
8.00E-05,Kandy Proper,14/11/2019,15/11/2019
-6.18E-06,Kandy Proper,15/11/2019,16/11/2019
,Kandy Proper,16/11/2019,17/11/2019
0.000215709,Kandy Proper,17/11/2019,18/11/2019
,Kandy Proper,18/11/2019,19/11/2019
0.000250872,Kandy Proper,19/11/2019,20/11/2019
7.94E-05,Kandy Proper,20/11/2019,21/11/2019
0.00013185,Kandy Proper,21/11/2019,22/11/2019
,Kandy Proper,22/11/2019,23/11/2019
,Kandy Proper,23/11/2019,24/11/2019
,Kandy Proper,24/11/2019,25/11/2019
,Kandy Proper,25/11/2019,26/11/2019
,Kandy Proper,26/11/2019,27/11/2019
-0.000178888,Kandy Proper,27/11/2019,28/11/2019
,Kandy Proper,28/11/2019,29/11/2019
,Kandy Proper,29/11/2019,30/11/2019
,Kandy Proper,30/11/2019,01/12/2019
,Kandy Proper,01/12/2019,02/12/2019
,Kandy Proper,02/12/2019,03/12/2019
0.000325488,Kandy Proper,03/12/2019,04/12/2019
,Kandy Proper,04/12/2019,05/12/2019
,Kandy Proper,05/12/2019,06/12/2019
0.000113731,Kandy Proper,06/12/2019,07/12/2019
,Kandy Proper,07/12/2019,08/12/2019
5.00E-05,Kandy Proper,08/12/2019,09/12/2019
,Kandy Proper,09/12/2019,10/12/2019
0.000258143,Kandy Proper,10/12/2019,11/12/2019
8.17E-06,Kandy Proper,11/12/2019,12/12/2019
0.000123701,Kandy Proper,12/12/2019,13/12/2019
0.000107973,Kandy Proper,13/12/2019,14/12/2019
9.18E-05,Kandy Proper,14/12/2019,15/12/2019
0.000180621,Kandy Proper,15/12/2019,16/12/2019
0.000331217,Kandy Proper,16/12/2019,17/12/2019
,Kandy Proper,17/12/2019,18/12/2019
,Kandy Proper,18/12/2019,19/12/2019
,Kandy Proper,19/12/2019,20/12/2019
,Kandy Proper,20/12/2019,21/12/2019
1.33E-05,Kandy Proper,21/12/2019,22/12/2019
,Kandy Proper,22/12/2019,23/12/2019
9.87E-05,Kandy Proper,23/12/2019,24/12/2019
3.05E-05,Kandy Proper,24/12/2019,25/12/2019
,Kandy Proper,25/12/2019,26/12/2019
2.92E-05,Kandy Proper,26/12/2019,27/12/2019
4.87E-05,Kandy Proper,27/12/2019,28/12/2019
0.000243574,Kandy Proper,28/12/2019,29/12/2019
0.000168347,Kandy Proper,29/12/2019,30/12/2019
0.000140688,Kandy Proper,30/12/2019,31/12/2019
-1.10E-05,Kandy Proper,31/12/2019,01/01/2020
7.16E-05,Kandy Proper,01/01/2020,02/01/2020
3.49E-05,Kandy Proper,02/01/2020,03/01/2020
0.000123012,Kandy Proper,03/01/2020,04/01/2020
0.000164888,Kandy Proper,04/01/2020,05/01/2020
0.000153856,Kandy Proper,05/01/2020,06/01/2020
0.000138995,Kandy Proper,06/01/2020,07/01/2020
2.21E-05,Kandy Proper,07/01/2020,08/01/2020
5.98E-06,Kandy Proper,08/01/2020,09/01/2020
0.000159308,Kandy Proper,09/01/2020,10/01/2020
6.49E-05,Kandy Proper,10/01/2020,11/01/2020
-0.000101423,Kandy Proper,11/01/2020,12/01/2020
8.99E-05,Kandy Proper,12/01/2020,13/01/2020
0.000255274,Kandy Proper,13/01/2020,14/01/2020
7.21E-05,Kandy Proper,14/01/2020,15/01/2020
6.35E-06,Kandy Proper,15/01/2020,16/01/2020
-2.51E-06,Kandy Proper,16/01/2020,17/01/2020
,Kandy Proper,17/01/2020,18/01/2020
4.25E-06,Kandy Proper,18/01/2020,19/01/2020
6.61E-05,Kandy Proper,19/01/2020,20/01/2020
8.16E-05,Kandy Proper,20/01/2020,21/01/2020
0.000108243,Kandy Proper,21/01/2020,22/01/2020
,Kandy Proper,22/01/2020,23/01/2020
1.58E-05,Kandy Proper,23/01/2020,24/01/2020
2.56E-05,Kandy Proper,24/01/2020,25/01/2020
0.000128228,Kandy Proper,25/01/2020,26/01/2020
8.29E-05,Kandy Proper,26/01/2020,27/01/2020
-1.29E-05,Kandy Proper,27/01/2020,28/01/2020
0.000226189,Kandy Proper,28/01/2020,29/01/2020
0.000150066,Kandy Proper,29/01/2020,30/01/2020
0.000199334,Kandy Proper,30/01/2020,31/01/2020
0.000236035,Kandy Proper,31/01/2020,01/02/2020
4.15E-05,Kandy Proper,01/02/2020,02/02/2020
0.000110181,Kandy Proper,02/02/2020,03/02/2020
8.36E-05,Kandy Proper,03/02/2020,04/02/2020
0.000470013,Kandy Proper,04/02/2020,05/02/2020
3.03E-05,Kandy Proper,05/02/2020,06/02/2020
0.00047833,Kandy Proper,06/02/2020,07/02/2020
0.000188592,Kandy Proper,07/02/2020,08/02/2020
0.000206615,Kandy Proper,08/02/2020,09/02/2020
0.000209923,Kandy Proper,09/02/2020,10/02/2020
0.000101215,Kandy Proper,10/02/2020,11/02/2020
0.00016611,Kandy Proper,11/02/2020,12/02/2020
,Kandy Proper,12/02/2020,13/02/2020
7.99E-05,Kandy Proper,13/02/2020,14/02/2020
2.81E-05,Kandy Proper,14/02/2020,15/02/2020
2.86E-05,Kandy Proper,15/02/2020,16/02/2020
5.94E-05,Kandy Proper,16/02/2020,17/02/2020
-2.99E-05,Kandy Proper,17/02/2020,18/02/2020
8.48E-05,Kandy Proper,18/02/2020,19/02/2020
8.62E-05,Kandy Proper,19/02/2020,20/02/2020
0.000109136,Kandy Proper,20/02/2020,21/02/2020
9.95E-05,Kandy Proper,21/02/2020,22/02/2020
,Kandy Proper,22/02/2020,23/02/2020
,Kandy Proper,23/02/2020,24/02/2020
7.92E-05,Kandy Proper,24/02/2020,25/02/2020
2.85E-05,Kandy Proper,25/02/2020,26/02/2020
3.69E-05,Kandy Proper,26/02/2020,27/02/2020
8.42E-05,Kandy Proper,27/02/2020,28/02/2020
0.000110609,Kandy Proper,28/02/2020,29/02/2020
0.00012775,Kandy Proper,29/02/2020,01/03/2020
2.28E-05,Kandy Proper,01/03/2020,02/03/2020
0.000251568,Kandy Proper,02/03/2020,03/03/2020
0.000250974,Kandy Proper,03/03/2020,04/03/2020
0.000164851,Kandy Proper,04/03/2020,05/03/2020
0.000400088,Kandy Proper,05/03/2020,06/03/2020
0.000409277,Kandy Proper,06/03/2020,07/03/2020
0.000243799,Kandy Proper,07/03/2020,08/03/2020
0.0001216,Kandy Proper,08/03/2020,09/03/2020
9.11E-05,Kandy Proper,09/03/2020,10/03/2020
0.000179662,Kandy Proper,10/03/2020,11/03/2020
0.000128628,Kandy Proper,11/03/2020,12/03/2020
0.000172729,Kandy Proper,12/03/2020,13/03/2020
0.000212343,Kandy Proper,13/03/2020,14/03/2020
0.000299052,Kandy Proper,14/03/2020,15/03/2020
8.71E-05,Kandy Proper,15/03/2020,16/03/2020
7.01E-05,Kandy Proper,16/03/2020,17/03/2020
,Kandy Proper,17/03/2020,18/03/2020
,Kandy Proper,18/03/2020,19/03/2020
0.000122429,Kandy Proper,19/03/2020,20/03/2020
7.54E-05,Kandy Proper,20/03/2020,21/03/2020
0.000253044,Kandy Proper,21/03/2020,22/03/2020
0.000127078,Kandy Proper,22/03/2020,23/03/2020
0.000183834,Kandy Proper,23/03/2020,24/03/2020
7.43E-05,Kandy Proper,24/03/2020,25/03/2020
0.000162357,Kandy Proper,25/03/2020,26/03/2020
0.000300243,Kandy Proper,26/03/2020,27/03/2020
0.000127765,Kandy Proper,27/03/2020,28/03/2020
0.00011979,Kandy Proper,28/03/2020,29/03/2020
0.000291275,Kandy Proper,29/03/2020,30/03/2020
5.84E-05,Kandy Proper,30/03/2020,31/03/2020
0.00013218,Kandy Proper,31/03/2020,01/04/2020
0.000214365,Kandy Proper,01/04/2020,02/04/2020
0.000204201,Kandy Proper,02/04/2020,03/04/2020
0.000223808,Kandy Proper,03/04/2020,04/04/2020
0.000236227,Kandy Proper,04/04/2020,05/04/2020
0.000170727,Kandy Proper,05/04/2020,06/04/2020
0.00026276,Kandy Proper,06/04/2020,07/04/2020
0.000145144,Kandy Proper,07/04/2020,08/04/2020
0.000323215,Kandy Proper,08/04/2020,09/04/2020
,Kandy Proper,09/04/2020,10/04/2020
0.00025898,Kandy Proper,10/04/2020,11/04/2020
0.000137579,Kandy Proper,11/04/2020,12/04/2020
6.82E-05,Kandy Proper,12/04/2020,13/04/2020
6.48E-05,Kandy Proper,13/04/2020,14/04/2020
8.75E-05,Kandy Proper,14/04/2020,15/04/2020
0.000133018,Kandy Proper,15/04/2020,16/04/2020
,Kandy Proper,16/04/2020,17/04/2020
,Kandy Proper,17/04/2020,18/04/2020
0.000133922,Kandy Proper,18/04/2020,19/04/2020
-4.14E-05,Kandy Proper,19/04/2020,20/04/2020
6.94E-05,Kandy Proper,20/04/2020,21/04/2020
7.62E-05,Kandy Proper,21/04/2020,22/04/2020
,Kandy Proper,22/04/2020,23/04/2020
0.000226302,Kandy Proper,23/04/2020,24/04/2020
-4.53E-05,Kandy Proper,24/04/2020,25/04/2020
0.000147837,Kandy Proper,25/04/2020,26/04/2020
0.00020705,Kandy Proper,26/04/2020,27/04/2020
0.000200547,Kandy Proper,27/04/2020,28/04/2020
0.000264023,Kandy Proper,28/04/2020,29/04/2020
0.000186296,Kandy Proper,29/04/2020,30/04/2020
0.000350867,Kandy Proper,30/04/2020,01/05/2020
0.000164077,Kandy Proper,01/05/2020,02/05/2020
0.00022199,Kandy Proper,02/05/2020,03/05/2020
0.000138281,Kandy Proper,03/05/2020,04/05/2020
5.03E-05,Kandy Proper,04/05/2020,05/05/2020
,Kandy Proper,05/05/2020,06/05/2020
,Kandy Proper,06/05/2020,07/05/2020
6.71E-05,Kandy Proper,07/05/2020,08/05/2020
0.000193294,Kandy Proper,08/05/2020,09/05/2020
,Kandy Proper,09/05/2020,10/05/2020
,Kandy Proper,10/05/2020,11/05/2020
,Kandy Proper,11/05/2020,12/05/2020
0.000148781,Kandy Proper,12/05/2020,13/05/2020
,Kandy Proper,13/05/2020,14/05/2020
0.000137919,Kandy Proper,14/05/2020,15/05/2020
0.000194368,Kandy Proper,15/05/2020,16/05/2020
,Kandy Proper,16/05/2020,17/05/2020
,Kandy Proper,17/05/2020,18/05/2020
,Kandy Proper,18/05/2020,19/05/2020
,Kandy Proper,19/05/2020,20/05/2020
,Kandy Proper,20/05/2020,21/05/2020
5.98E-05,Kandy Proper,21/05/2020,22/05/2020
,Kandy Proper,22/05/2020,23/05/2020
-3.45E-05,Kandy Proper,23/05/2020,24/05/2020
9.38E-05,Kandy Proper,24/05/2020,25/05/2020
,Kandy Proper,25/05/2020,26/05/2020
0.000137324,Kandy Proper,26/05/2020,27/05/2020
7.19E-05,Kandy Proper,27/05/2020,28/05/2020
0.000125178,Kandy Proper,28/05/2020,29/05/2020
-1.85E-05,Kandy Proper,29/05/2020,30/05/2020
2.45E-05,Kandy Proper,30/05/2020,31/05/2020
-9.59E-06,Kandy Proper,31/05/2020,01/06/2020
0.00019859,Kandy Proper,01/06/2020,02/06/2020
9.92E-05,Kandy Proper,02/06/2020,03/06/2020
4.06E-05,Kandy Proper,03/06/2020,04/06/2020
5.88E-05,Kandy Proper,04/06/2020,05/06/2020
